id,answer,acceptedVariants,letter,relation,modes,categories,wordDifficulty,clueInfantil,clueFacil,clueIntermedio,clueAvanzado,sourceName,sourceUrl
general-sostenible-jersey,jersey,,J,empieza,general,infantil|sostenible,1,Prenda tejida con mangas que abriga el torso.,Prenda de punto que cubre torso y brazos.,Prenda de punto que cubre torso y brazos. Se lleva sobre la camisa cuando baja la temperatura.,Se lleva sobre la camisa cuando baja la temperatura.,Diccionario de la lengua española,https://dle.rae.es/jersey
general-sostenible-joya,joya,,J,empieza,general,infantil|sostenible,1,Adorno valioso que se usa en el cuerpo.,Adorno valioso hecho con metales o piedras.,Adorno valioso hecho con metales o piedras. Un anillo o collar precioso puede recibir este nombre.,Un anillo o collar precioso puede recibir este nombre.,Diccionario de la lengua española,https://dle.rae.es/joya
general-sostenible-juego,juego,,J,empieza,general,infantil|sostenible,1,Actividad con reglas realizada para divertirse.,Actividad con reglas realizada para divertirse o competir.,Actividad con reglas realizada para divertirse o competir. Tiene participantes objetivos y un resultado no siempre previsible.,Tiene participantes objetivos y un resultado no siempre previsible.,Diccionario de la lengua española,https://dle.rae.es/juego
general-sostenible-jugador,jugador,,J,empieza,general,infantil|sostenible,1,Persona que participa en un deporte o entretenimiento.,Persona que participa en un juego o deporte.,Persona que participa en un juego o deporte. Respeta reglas y busca superar el desafío o rival.,Respeta reglas y busca superar el desafío o rival.,Diccionario de la lengua española,https://dle.rae.es/jugador
general-sostenible-juventud,juventud,,J,empieza,general,infantil|sostenible,1,Etapa entre la niñez y la adultez.,Etapa de la vida entre niñez y adultez.,Etapa de la vida entre niñez y adultez. La adolescencia y los primeros años adultos forman parte de ella.,La adolescencia y los primeros años adultos forman parte de ella.,Diccionario de la lengua española,https://dle.rae.es/juventud
general-sostenible-jueves,jueves,,J,empieza,general,infantil|sostenible,1,Día de la semana que viene después del miércoles.,Cuarto día de la semana laboral habitual.,Día situado entre miércoles y viernes. Se acerca al fin de semana sin haber llegado todavía.,Se acerca al fin de semana sin haber llegado todavía.,Diccionario de la lengua española,https://dle.rae.es/jueves
general-sostenible-juicio,juicio,,J,empieza,general,infantil|sostenible,1,Capacidad de pensar y decidir con sensatez.,Proceso de valorar hechos o resolverlos ante un tribunal.,Proceso de valorar hechos o resolverlos ante un tribunal. Pruebas argumentos y una decisión determinan su desenlace.,Pruebas argumentos y una decisión determinan su desenlace.,Diccionario de la lengua española,https://dle.rae.es/juicio
general-sostenible-jabali,jabalí,,J,empieza,general,infantil|sostenible,1,Animal salvaje parecido al cerdo con grandes colmillos.,Mamífero salvaje parecido al cerdo con colmillos.,Mamífero salvaje parecido al cerdo con colmillos. Hozando el bosque encuentra raíces frutos y pequeños animales.,Hozando el bosque encuentra raíces frutos y pequeños animales.,Diccionario de la lengua española,https://dle.rae.es/jabal%C3%AD
general-sostenible-jazmin,jazmín,,J,empieza,general,infantil|sostenible,1,Planta de flores pequeñas blancas y perfumadas.,Planta apreciada por sus flores muy perfumadas.,Planta apreciada por sus flores muy perfumadas. Su aroma se intensifica en jardines durante noches cálidas.,Su aroma se intensifica en jardines durante noches cálidas.,Diccionario de la lengua española,https://dle.rae.es/jazm%C3%ADn
general-sostenible-jinete,jinete,,J,empieza,general,infantil|sostenible,1,Persona que guía un caballo mientras va montada.,Quien cabalga y controla los movimientos de su montura.,Persona que monta y conduce un caballo. Mantiene el equilibrio sobre la silla mientras cabalga.,Mantiene el equilibrio sobre la silla mientras cabalga.,Diccionario de la lengua española,https://dle.rae.es/jinete
general-sostenible-joroba,joroba,,J,empieza,general,infantil|sostenible,1,Bulto o curvatura que sobresale de la espalda.,Abultamiento curvo que sobresale del lomo.,Abultamiento curvo que sobresale del lomo. Camellos y dromedarios almacenan grasa en esta elevación.,Camellos y dromedarios almacenan grasa en esta elevación.,Diccionario de la lengua española,https://dle.rae.es/joroba
general-sostenible-joven,joven,,J,empieza,general,infantil|sostenible,1,Persona entre la niñez y la edad adulta.,Persona que aún no ha alcanzado plena madurez.,Persona que aún no ha alcanzado plena madurez. Dejó atrás la infancia pero conserva pocos años.,Dejó atrás la infancia pero conserva pocos años.,Diccionario de la lengua española,https://dle.rae.es/joven
general-sostenible-jubilo,júbilo,,J,empieza,general,infantil|sostenible,1,Alegría muy intensa que se expresa abiertamente.,Alegría intensa manifestada abiertamente.,Alegría intensa manifestada abiertamente. Gritos sonrisas y abrazos pueden expresar este entusiasmo.,Gritos sonrisas y abrazos pueden expresar este entusiasmo.,Diccionario de la lengua española,https://dle.rae.es/j%C3%BAbilo
general-sostenible-jeringa,jeringa,,J,empieza,general,infantil|sostenible,1,Instrumento para introducir o extraer líquidos.,Instrumento con émbolo y aguja para inyectar o extraer.,Instrumento con émbolo y aguja para inyectar o extraer. Empuja líquido por un conducto muy fino.,Empuja líquido por un conducto muy fino.,Diccionario de la lengua española,https://dle.rae.es/jeringa
general-sostenible-jugueteria,juguetería,,J,empieza,general,infantil|sostenible,1,Tienda donde se venden objetos para jugar.,Tienda dedicada a vender objetos para jugar.,Tienda dedicada a vender objetos para jugar. Muñecos pelotas y rompecabezas llenan sus estantes.,Muñecos pelotas y rompecabezas llenan sus estantes.,Diccionario de la lengua española,https://dle.rae.es/jugueter%C3%ADa
general-sostenible-jugada,jugada,,J,empieza,general,infantil|sostenible,1,Movimiento que hace una persona durante un juego o deporte,Acción realizada por un participante durante la partida.,Acción realizada por un participante durante la partida. Puede cambiar el resultado al mover una pieza o pelota.,Puede cambiar el resultado al mover una pieza o pelota.,Diccionario de la lengua española,https://dle.rae.es/jugada
general-sostenible-justicia,justicia,,J,empieza,general,infantil|sostenible,1,Principio de dar a cada persona lo correspondiente.,Principio de dar a cada persona lo que corresponde.,Principio de dar a cada persona lo que corresponde. Busca reparar abusos aplicando derechos deberes y leyes.,Busca reparar abusos aplicando derechos deberes y leyes.,Diccionario de la lengua española,https://dle.rae.es/justicia
general-sostenible-leche,leche,,L,empieza,general,infantil|sostenible,1,Líquido blanco nutritivo producido por mamíferos.,Líquido nutritivo producido por las hembras mamíferas.,Líquido nutritivo producido por las hembras mamíferas. Es el primer alimento de muchas crías al nacer.,Es el primer alimento de muchas crías al nacer.,Diccionario de la lengua española,https://dle.rae.es/leche
general-sostenible-luna,luna,,L,empieza,general,infantil|sostenible,1,Satélite natural visible en el cielo nocturno.,Satélite natural que orbita la Tierra.,Satélite natural que orbita la Tierra. Cambia de aspecto durante el mes y alumbra la noche.,Cambia de aspecto durante el mes y alumbra la noche.,Diccionario de la lengua española,https://dle.rae.es/luna
general-sostenible-limon,limón,,L,empieza,general,infantil|sostenible,1,Fruta amarilla de sabor muy ácido.,Fruto cítrico amarillo de sabor muy ácido.,Fruto cítrico amarillo de sabor muy ácido. Unas gotas aportan frescura a bebidas y comidas.,Unas gotas aportan frescura a bebidas y comidas.,Diccionario de la lengua española,https://dle.rae.es/lim%C3%B3n
general-sostenible-loro,loro,,L,empieza,general,infantil|sostenible,1,Ave de pico curvo capaz de imitar sonidos.,Ave trepadora de pico curvo capaz de imitar sonidos.,Ave trepadora de pico curvo capaz de imitar sonidos. Repite palabras humanas sin mantener una conversación.,Repite palabras humanas sin mantener una conversación.,Diccionario de la lengua española,https://dle.rae.es/loro
general-sostenible-lobo,lobo,,L,empieza,general,infantil|sostenible,1,Animal salvaje parecido a un perro grande.,Mamífero salvaje emparentado con el perro.,Mamífero salvaje emparentado con el perro. Aúlla para comunicarse y suele vivir en manada.,Aúlla para comunicarse y suele vivir en manada.,Diccionario de la lengua española,https://dle.rae.es/lobo
general-sostenible-lenteja,lenteja,,L,empieza,general,infantil|sostenible,1,Semilla pequeña y redonda que comemos cocida.,Semilla comestible pequeña y redondeada de una legumbre.,Semilla comestible pequeña y redondeada de una legumbre. Aporta proteínas y suele cocinarse en guisos.,Aporta proteínas y suele cocinarse en guisos.,Diccionario de la lengua española,https://dle.rae.es/lenteja
general-sostenible-lengua,lengua,,L,empieza,general,infantil|sostenible,1,Órgano usado para saborear y hablar.,Órgano muscular de la boca para gusto y habla.,Órgano muscular de la boca para gusto y habla. Se mueve al masticar pronunciar y saborear.,Se mueve al masticar pronunciar y saborear.,Diccionario de la lengua española,https://dle.rae.es/lengua
general-sostenible-lente,lente,,L,empieza,general,infantil|sostenible,1,Pieza transparente que cambia o enfoca la luz.,Pieza transparente que desvía los rayos luminosos.,Pieza transparente que desvía los rayos luminosos. En gafas cámaras o lupas modifica la visión.,En gafas cámaras o lupas modifica la visión.,Diccionario de la lengua española,https://dle.rae.es/lente
general-sostenible-lana,lana,,L,empieza,general,infantil|sostenible,1,Pelo suave de oveja usado para hacer tejidos.,Fibra obtenida del pelo de ciertos animales.,Fibra obtenida del pelo de ciertos animales. Se hila para tejer prendas cálidas y mantas.,Se hila para tejer prendas cálidas y mantas.,Diccionario de la lengua española,https://dle.rae.es/lana
general-sostenible-lazo,lazo,,L,empieza,general,infantil|sostenible,1,Cinta o cuerda atada formando un nudo decorativo.,Nudo con vueltas que puede soltarse al tirar.,Nudo con vueltas que puede soltarse al tirar. Adorna regalos y también sirve para sujetar.,Adorna regalos y también sirve para sujetar.,Diccionario de la lengua española,https://dle.rae.es/lazo
general-sostenible-lata,lata,,L,empieza,general,infantil|sostenible,1,Recipiente metálico usado para conservar alimentos.,Envase metálico cerrado para conservar productos.,Envase metálico cerrado para conservar productos. Protege alimentos durante mucho tiempo antes de abrirse.,Protege alimentos durante mucho tiempo antes de abrirse.,Diccionario de la lengua española,https://dle.rae.es/lata
general-sostenible-lavadora,lavadora,,L,empieza,general,infantil|sostenible,1,Máquina que limpia ropa con agua y jabón.,Máquina doméstica que limpia ropa con agua.,Máquina doméstica que limpia ropa con agua. Gira las prendas con detergente y luego las centrifuga.,Gira las prendas con detergente y luego las centrifuga.,Diccionario de la lengua española,https://dle.rae.es/lavadora
general-sostenible-lechuga,lechuga,,L,empieza,general,infantil|sostenible,1,Verdura de hojas verdes usada en ensaladas.,Hortaliza de hojas verdes consumida normalmente cruda.,Hortaliza de hojas verdes consumida normalmente cruda. Forma la base de muchas ensaladas frescas.,Forma la base de muchas ensaladas frescas.,Diccionario de la lengua española,https://dle.rae.es/lechuga
general-sostenible-liebre,liebre,,L,empieza,general,infantil|sostenible,1,Animal veloz parecido al conejo con orejas largas.,Mamífero corredor semejante al conejo y de largas orejas.,Mamífero corredor semejante al conejo y de largas orejas. Escapa velozmente por el campo sin refugiarse en madrigueras.,Escapa velozmente por el campo sin refugiarse en madrigueras.,Diccionario de la lengua española,https://dle.rae.es/liebre
general-sostenible-lima,lima,,L,empieza,general,infantil|sostenible,1,Fruta cítrica pequeña verde y de sabor ácido.,Herramienta dentada para desgastar y alisar materiales.,Herramienta dentada para desgastar y alisar materiales. Elimina pequeñas asperezas mediante pasadas repetidas.,Elimina pequeñas asperezas mediante pasadas repetidas.,Diccionario de la lengua española,https://dle.rae.es/lima
general-sostenible-linea,línea,,L,empieza,general,infantil|sostenible,1,Sucesión continua de puntos que forma un trazo.,Sucesión continua de puntos o trazo alargado.,Sucesión continua de puntos o trazo alargado. Puede separar espacios marcar un recorrido o dibujar un contorno.,Puede separar espacios marcar un recorrido o dibujar un contorno.,Diccionario de la lengua española,https://dle.rae.es/l%C3%ADnea
general-sostenible-lluvia,lluvia,,L,empieza,general,infantil|sostenible,1,Gotas de agua que caen juntas desde las nubes.,Precipitación de agua líquida procedente de las nubes.,Agua que cae de las nubes en gotas. Obliga a abrir paraguas y alimenta ríos y cultivos.,Obliga a abrir paraguas y alimenta ríos y cultivos.,Diccionario de la lengua española,https://dle.rae.es/lluvia
general-sostenible-llave,llave,,L,empieza,general,infantil|sostenible,1,Objeto metálico que abre o cierra una cerradura.,Instrumento que abre o cierra una cerradura.,Instrumento que abre o cierra una cerradura. Sus dientes deben coincidir para permitir el giro.,Sus dientes deben coincidir para permitir el giro.,Diccionario de la lengua española,https://dle.rae.es/llave
general-sostenible-llama,llama,,L,empieza,general,infantil|sostenible,1,Animal andino de cuello largo usado para cargas.,Masa gaseosa luminosa producida por combustión.,Masa gaseosa luminosa producida por combustión. Baila sobre la vela mientras consume su combustible.,Baila sobre la vela mientras consume su combustible.,Diccionario de la lengua española,https://dle.rae.es/llama
general-sostenible-lupa,lupa,,L,empieza,general,infantil|sostenible,1,Lente que agranda visualmente los objetos pequeños.,Lente convexa que agranda la imagen aparente.,Lente convexa que agranda la imagen aparente. Acerca detalles diminutos sin moverlos de su sitio.,Acerca detalles diminutos sin moverlos de su sitio.,Diccionario de la lengua española,https://dle.rae.es/lupa
